Metadata_data_name	Metadata_Predicted_Class	Metadata_Phenotypic_Value	UMAP0	UMAP1
mitocheck	Polylobed	1.0	0.6421755	5.786977
mitocheck	Polylobed	1.0	0.7268581	5.40871
mitocheck	Polylobed	1.0	6.0728173	1.5038389
mitocheck	Polylobed	1.0	6.1742535	-0.16152541
mitocheck	Polylobed	1.0	6.9480977	2.2472353
mitocheck	Polylobed	1.0	4.7245064	1.9519635
mitocheck	Polylobed	1.0	0.17205323	4.367273
mitocheck	Polylobed	1.0	4.0901957	4.990594
mitocheck	Polylobed	1.0	0.6986558	4.230179
mitocheck	Polylobed	1.0	1.9687897	5.870638
mitocheck	Polylobed	1.0	7.365106	1.9720232
mitocheck	Polylobed	1.0	11.062427	3.3903532
mitocheck	Polylobed	1.0	7.065656	4.129429
mitocheck	Polylobed	1.0	4.7516675	4.8683023
mitocheck	Polylobed	1.0	1.1734015	4.5832834
mitocheck	Polylobed	1.0	8.289708	2.2695212
mitocheck	Polylobed	1.0	2.0947149	5.179855
mitocheck	Polylobed	1.0	5.380796	2.0625842
mitocheck	Polylobed	1.0	8.229502	3.8289258
mitocheck	Polylobed	1.0	0.43066671	4.7418327
mitocheck	Polylobed	1.0	0.89671576	5.785841
mitocheck	Polylobed	1.0	1.7434944	0.6664039
mitocheck	Polylobed	1.0	4.403731	1.6760747
mitocheck	Polylobed	1.0	8.827656	3.150576
mitocheck	Polylobed	1.0	1.0430677	5.7534423
mitocheck	Polylobed	1.0	8.649645	3.2651684
mitocheck	Polylobed	1.0	1.1396511	3.1979067
mitocheck	Polylobed	1.0	9.915541	2.6783152
mitocheck	Polylobed	1.0	0.8353129	4.679838
mitocheck	Polylobed	1.0	9.685222	3.6190064
mitocheck	Polylobed	1.0	5.415726	1.7539185
mitocheck	Polylobed	1.0	3.1992216	5.1224732
mitocheck	Polylobed	1.0	5.5233436	3.6534042
mitocheck	Polylobed	1.0	5.4437623	2.5521066
mitocheck	Polylobed	1.0	1.0585603	5.3553405
mitocheck	Polylobed	1.0	0.20814352	1.6152099
mitocheck	Polylobed	1.0	3.0989587	0.32835567
mitocheck	Polylobed	1.0	2.9564276	2.7574704
mitocheck	Polylobed	1.0	5.897453	-1.4473189
mitocheck	Polylobed	1.0	7.8887568	1.405828
mitocheck	Polylobed	1.0	8.695104	2.680017
mitocheck	Polylobed	1.0	5.712374	2.235742
mitocheck	Polylobed	1.0	8.418571	-0.12990268
mitocheck	Polylobed	1.0	6.110414	2.7987733
mitocheck	Polylobed	1.0	7.6463423	4.12836
mitocheck	Polylobed	1.0	5.866968	2.9088624
mitocheck	Polylobed	1.0	5.401148	4.336318
mitocheck	Polylobed	1.0	0.4175254	2.7241962
mitocheck	Polylobed	1.0	5.5812864	1.211516
mitocheck	Polylobed	1.0	9.586595	3.630031
mitocheck	Polylobed	1.0	8.302107	-0.013363587
mitocheck	Polylobed	1.0	9.487114	3.1751218
mitocheck	Polylobed	1.0	2.013008	4.3859963
mitocheck	Polylobed	1.0	6.2197123	3.2382767
mitocheck	Polylobed	1.0	5.512387	4.789026
mitocheck	Polylobed	1.0	4.8393373	4.9618344
mitocheck	Polylobed	1.0	6.072224	3.5940053
mitocheck	Polylobed	1.0	6.3546023	4.5926437
mitocheck	Polylobed	1.0	4.1861916	3.7054114
mitocheck	Polylobed	1.0	3.4698396	5.1944284
mitocheck	Polylobed	1.0	7.939153	2.864616
mitocheck	Polylobed	1.0	7.7187047	3.7668512
mitocheck	Polylobed	1.0	9.372704	2.727955
mitocheck	Polylobed	1.0	2.24022	5.487259
mitocheck	Polylobed	1.0	4.577247	1.4492027
mitocheck	Polylobed	1.0	4.3605638	4.8732963
mitocheck	Polylobed	1.0	4.264027	2.8426263
mitocheck	Polylobed	1.0	5.776777	1.905464
mitocheck	Polylobed	1.0	5.572386	4.474848
mitocheck	Polylobed	1.0	1.2411598	2.0599506
mitocheck	Polylobed	1.0	7.620433	3.1035907
mitocheck	Polylobed	1.0	2.4639735	4.0311174
mitocheck	Polylobed	1.0	-0.8644854	3.9082422
mitocheck	Polylobed	1.0	4.368249	1.6562612
mitocheck	Polylobed	1.0	6.213039	-0.8177968
mitocheck	Polylobed	1.0	8.589556	3.720229
mitocheck	Polylobed	1.0	3.369381	3.0977058
mitocheck	Polylobed	1.0	2.8345475	4.9765463
mitocheck	Polylobed	1.0	4.6344414	0.9889063
mitocheck	Polylobed	1.0	-0.41321632	2.89453
mitocheck	Polylobed	1.0	8.954693	0.106953405
mitocheck	Polylobed	1.0	0.37109074	5.285356
mitocheck	Polylobed	1.0	4.479346	1.9696983
mitocheck	Polylobed	1.0	7.2642603	-0.5162401
mitocheck	Polylobed	1.0	2.3323576	5.4401965
mitocheck	Polylobed	1.0	5.4962153	3.0496957
mitocheck	Polylobed	1.0	0.2801862	5.2250295
mitocheck	Polylobed	1.0	1.0378214	2.0548446
mitocheck	Polylobed	1.0	9.7405205	0.99263686
mitocheck	Polylobed	1.0	-2.0504167	5.302832
mitocheck	Metaphase	1.0	0.89577955	2.9681199
mitocheck	Metaphase	1.0	7.29156	0.90675783
mitocheck	Metaphase	1.0	6.883073	0.18576604
mitocheck	Metaphase	1.0	10.17681	1.4821059
mitocheck	Metaphase	1.0	8.987472	1.9290979
mitocheck	Metaphase	1.0	10.043555	2.8387682
mitocheck	Metaphase	1.0	9.069115	-0.5054835
mitocheck	Metaphase	1.0	10.324496	0.42531845
mitocheck	Metaphase	1.0	9.456978	2.3043413
mitocheck	Metaphase	1.0	8.38648	0.22181015
mitocheck	Metaphase	1.0	9.076232	2.0721672
mitocheck	Metaphase	1.0	9.613191	1.680993
mitocheck	Metaphase	1.0	11.326587	2.2912312
mitocheck	Metaphase	1.0	9.223283	2.2271073
mitocheck	Metaphase	1.0	9.0167	-0.10959882
mitocheck	Metaphase	1.0	10.447557	0.6644108
mitocheck	Metaphase	1.0	10.034462	0.8919692
mitocheck	Metaphase	1.0	10.711537	2.5597808
mitocheck	Metaphase	1.0	9.538344	1.7727407
mitocheck	Metaphase	1.0	6.3042097	0.7680315
mitocheck	Metaphase	1.0	10.080946	0.7642281
mitocheck	Metaphase	1.0	10.10689	0.32534644
mitocheck	Metaphase	1.0	9.498416	1.7707033
mitocheck	Metaphase	1.0	7.2556386	0.1853107
mitocheck	Metaphase	1.0	7.8167467	-0.40198773
mitocheck	Metaphase	1.0	6.819796	-0.87673736
mitocheck	Metaphase	1.0	9.433819	1.7267185
mitocheck	Metaphase	1.0	7.5581975	0.63602984
mitocheck	Metaphase	1.0	8.8291	2.8720093
mitocheck	Metaphase	1.0	7.8767304	0.9667081
mitocheck	Metaphase	1.0	9.108198	1.709459
mitocheck	Metaphase	1.0	8.667329	0.79932994
mitocheck	Metaphase	1.0	10.214133	0.23897934
mitocheck	Metaphase	1.0	10.719549	2.4690206
mitocheck	Metaphase	1.0	8.673246	2.7433834
mitocheck	Metaphase	1.0	7.990134	2.3844337
mitocheck	Metaphase	1.0	10.863432	1.4346697
mitocheck	Metaphase	1.0	7.9606233	1.7483
mitocheck	Metaphase	1.0	10.0533905	1.3097174
mitocheck	Metaphase	1.0	9.221646	0.69749165
mitocheck	Metaphase	1.0	9.861804	0.7362398
mitocheck	Metaphase	1.0	9.308474	0.6021621
mitocheck	Metaphase	1.0	10.048244	0.59266233
mitocheck	Metaphase	1.0	10.225623	0.26542547
mitocheck	Metaphase	1.0	8.170029	0.56169254
mitocheck	Metaphase	1.0	8.925872	3.1584373
mitocheck	Metaphase	1.0	10.49032	0.76584965
mitocheck	Metaphase	1.0	9.276166	2.9875453
mitocheck	Metaphase	1.0	7.1415367	-1.0196445
mitocheck	Metaphase	1.0	8.828822	-0.37254852
mitocheck	Metaphase	1.0	8.600704	1.306446
mitocheck	Metaphase	1.0	10.659509	1.2901957
mitocheck	Metaphase	1.0	9.198437	2.6834555
mitocheck	Metaphase	1.0	9.744776	3.1984377
mitocheck	Metaphase	1.0	7.5162954	2.5854025
mitocheck	Metaphase	1.0	8.276641	0.12598945
mitocheck	Metaphase	1.0	8.02523	1.6109123
mitocheck	Metaphase	1.0	7.2697544	2.3415313
mitocheck	Metaphase	1.0	8.943692	3.075542
mitocheck	Metaphase	1.0	7.254271	1.3041548
mitocheck	Metaphase	1.0	10.450827	0.6144619
mitocheck	Metaphase	1.0	10.713026	1.4994947
mitocheck	Metaphase	1.0	9.28588	2.6604166
mitocheck	Metaphase	1.0	8.20711	2.634703
mitocheck	Metaphase	1.0	10.541616	2.5513623
mitocheck	Metaphase	1.0	10.909909	1.4317881
mitocheck	Metaphase	1.0	8.774454	2.880006
mitocheck	Metaphase	1.0	8.613046	2.5704374
mitocheck	Metaphase	1.0	7.2048903	-0.88051844
mitocheck	Metaphase	1.0	10.111721	0.5556304
mitocheck	Metaphase	1.0	11.287259	2.28247
mitocheck	Metaphase	1.0	10.676402	1.7852594
mitocheck	Metaphase	1.0	9.159427	-0.6388227
mitocheck	Metaphase	1.0	8.025722	-0.68255514
mitocheck	Binuclear	1.0	-0.5628883	3.2030618
mitocheck	Binuclear	1.0	-0.9633501	1.5283781
mitocheck	Binuclear	1.0	3.970407	2.633239
mitocheck	Binuclear	1.0	-0.8331898	3.2892768
mitocheck	Binuclear	1.0	-0.9387612	4.691412
mitocheck	Binuclear	1.0	0.17402783	1.3945885
mitocheck	Binuclear	1.0	5.7189035	1.5935036
mitocheck	Binuclear	1.0	-0.8501	5.3649735
mitocheck	Binuclear	1.0	2.5000396	3.6442587
mitocheck	Binuclear	1.0	2.9925041	2.231036
mitocheck	Binuclear	1.0	2.1086104	2.1388342
mitocheck	Binuclear	1.0	2.1407382	1.9476281
mitocheck	Binuclear	1.0	6.8045273	-0.015912924
mitocheck	Binuclear	1.0	2.4655874	1.0321105
mitocheck	Binuclear	1.0	3.9492452	2.8581703
mitocheck	Binuclear	1.0	3.2862792	1.1573523
mitocheck	Binuclear	1.0	3.055707	0.448961
mitocheck	Binuclear	1.0	2.4112136	3.6873412
mitocheck	Binuclear	1.0	-0.39896965	4.4392724
mitocheck	Binuclear	1.0	5.41012	2.6782844
mitocheck	Binuclear	1.0	2.4797525	1.8462603
mitocheck	Binuclear	1.0	5.659042	1.7790937
mitocheck	Binuclear	1.0	-0.1200713	4.8037763
mitocheck	Binuclear	1.0	0.04138507	3.8370457
mitocheck	Binuclear	1.0	-2.1699104	4.362535
mitocheck	Binuclear	1.0	6.452811	-0.7325878
mitocheck	Binuclear	1.0	7.428244	-0.43454957
mitocheck	Binuclear	1.0	6.34884	0.2768589
mitocheck	Binuclear	1.0	0.959933	3.8164175
mitocheck	Binuclear	1.0	-0.19450498	3.2841587
mitocheck	Binuclear	1.0	-0.537521	3.4699845
mitocheck	Binuclear	1.0	1.5713422	3.0025237
mitocheck	Binuclear	1.0	1.2804682	2.314862
mitocheck	Binuclear	1.0	0.90445614	4.5193467
mitocheck	Binuclear	1.0	1.0851104	2.8295457
mitocheck	Binuclear	1.0	0.37321517	4.360198
mitocheck	Binuclear	1.0	2.0342085	5.2068944
mitocheck	Binuclear	1.0	-0.23383538	1.333351
mitocheck	Binuclear	1.0	1.8098413	2.3063118
mitocheck	Binuclear	1.0	1.7391393	3.6417475
mitocheck	Binuclear	1.0	1.2486444	1.4802742
mitocheck	Binuclear	1.0	2.7301486	3.333378
mitocheck	Binuclear	1.0	-0.39155054	1.2520797
mitocheck	Binuclear	1.0	3.5600812	2.8905332
mitocheck	Binuclear	1.0	2.7216384	2.0833147
mitocheck	Binuclear	1.0	4.3601775	3.9224293
mitocheck	Binuclear	1.0	-1.6810379	1.63833
mitocheck	Binuclear	1.0	-0.15975998	2.0387447
mitocheck	Binuclear	1.0	1.0918454	4.17473
mitocheck	Binuclear	1.0	3.7122881	3.9661846
mitocheck	Binuclear	1.0	1.0841464	3.4527278
mitocheck	Binuclear	1.0	-0.20893231	4.3942394
mitocheck	Binuclear	1.0	-1.6583028	4.039809
mitocheck	Binuclear	1.0	2.1352735	1.2322426
mitocheck	Binuclear	1.0	1.7995747	5.2150793
mitocheck	Binuclear	1.0	10.68144	1.4814173
mitocheck	Binuclear	1.0	6.8847156	3.666934
mitocheck	Binuclear	1.0	0.606022	4.681813
mitocheck	Binuclear	1.0	0.36810017	4.0110064
mitocheck	Binuclear	1.0	-0.4023623	3.5021436
mitocheck	Binuclear	1.0	4.5697412	4.9810314
mitocheck	Binuclear	1.0	3.811132	0.009185742
mitocheck	Binuclear	1.0	3.1371102	-0.26940382
mitocheck	Binuclear	1.0	-0.7741205	4.3126454
mitocheck	Binuclear	1.0	0.54042476	2.7497797
mitocheck	Binuclear	1.0	1.1752372	1.7268808
mitocheck	Binuclear	1.0	2.8809433	2.8015814
mitocheck	Binuclear	1.0	1.7873465	4.3457804
mitocheck	Binuclear	1.0	2.4770572	1.9213359
mitocheck	Binuclear	1.0	1.0383383	3.6480002
mitocheck	Binuclear	1.0	1.2729219	-0.18807015
mitocheck	Binuclear	1.0	8.306809	-0.3717674
mitocheck	Binuclear	1.0	5.27902	3.0342245
mitocheck	Binuclear	1.0	-1.7664138	3.4682038
mitocheck	Binuclear	1.0	-1.2290187	4.380707
mitocheck	Binuclear	1.0	3.797003	0.67969877
mitocheck	Binuclear	1.0	3.4013045	2.1130066
mitocheck	Binuclear	1.0	2.5901988	-0.5968098
mitocheck	Binuclear	1.0	1.7052279	3.1895223
mitocheck	Binuclear	1.0	2.2036417	1.7921376
mitocheck	Binuclear	1.0	-2.3173	5.030465
mitocheck	Binuclear	1.0	3.254832	1.588111
mitocheck	Binuclear	1.0	4.2686396	2.1722589
mitocheck	Binuclear	1.0	-0.08427653	2.0729852
mitocheck	Binuclear	1.0	1.0666507	0.54580534
mitocheck	Binuclear	1.0	-1.9591184	3.2610145
mitocheck	Binuclear	1.0	-2.7671995	5.8533397
mitocheck	Binuclear	1.0	2.2895715	2.4180467
mitocheck	Binuclear	1.0	0.50594056	2.6188037
mitocheck	Binuclear	1.0	-0.12317227	3.0682528
mitocheck	Binuclear	1.0	1.8211842	0.94570905
mitocheck	Binuclear	1.0	-1.1190442	5.359397
mitocheck	Binuclear	1.0	-1.9060811	4.62841
mitocheck	Binuclear	1.0	-0.20219472	4.814585
mitocheck	Binuclear	1.0	-0.88737595	4.3189836
mitocheck	Binuclear	1.0	0.68146414	3.9691846
mitocheck	Binuclear	1.0	-0.3503263	4.410616
mitocheck	Binuclear	1.0	1.3811778	3.1503592
mitocheck	Binuclear	1.0	-0.30524388	4.339503
mitocheck	Binuclear	1.0	0.33613908	4.6678443
mitocheck	Binuclear	1.0	4.4595003	0.14981571
mitocheck	Binuclear	1.0	-0.07655411	4.343018
mitocheck	Binuclear	1.0	-0.18957648	4.313198
mitocheck	Binuclear	1.0	1.534777	-0.16352843
mitocheck	Binuclear	1.0	0.6837608	3.6171422
mitocheck	Binuclear	1.0	0.70779526	2.3034053
mitocheck	Binuclear	1.0	-1.0499781	5.1823015
mitocheck	Binuclear	1.0	0.53846645	1.5788082
mitocheck	Binuclear	1.0	0.3167813	3.4781177
mitocheck	Binuclear	1.0	-1.5697389	4.5975447
mitocheck	Binuclear	1.0	1.1198065	3.9682302
mitocheck	Binuclear	1.0	0.58559966	1.9805484
mitocheck	Binuclear	1.0	-1.5167626	5.635165
mitocheck	Binuclear	1.0	0.13816033	1.1545135
mitocheck	Binuclear	1.0	-1.4873675	4.7823167
mitocheck	Binuclear	1.0	1.1795876	5.1105633
mitocheck	Binuclear	1.0	1.6099423	3.801259
mitocheck	Binuclear	1.0	-0.7292962	3.7708135
mitocheck	Binuclear	1.0	1.0671325	4.8796673
mitocheck	Binuclear	1.0	3.6713152	0.15599808
mitocheck	Binuclear	1.0	3.2371352	2.1966364
mitocheck	Binuclear	1.0	5.985204	4.694889
mitocheck	Binuclear	1.0	-0.30663514	1.4952694
mitocheck	Binuclear	1.0	-0.13500175	3.167562
mitocheck	Binuclear	1.0	1.825865	-0.61675775
mitocheck	Binuclear	1.0	6.985833	3.4535456
mitocheck	Binuclear	1.0	2.0210643	1.2989187
mitocheck	Binuclear	1.0	-1.7191916	2.7105114
mitocheck	Binuclear	1.0	-1.4674126	3.1003838
mitocheck	Binuclear	1.0	4.734825	-1.1275737
mitocheck	Binuclear	1.0	4.0619	2.2824469
mitocheck	Binuclear	1.0	-1.158762	1.6887574
mitocheck	Binuclear	1.0	0.53960985	4.3402257
mitocheck	Binuclear	1.0	1.39257	3.934246
mitocheck	Binuclear	1.0	2.5449114	3.3567946
mitocheck	Binuclear	1.0	-0.53242195	0.8916043
mitocheck	Binuclear	1.0	0.52697074	4.670376
mitocheck	Binuclear	1.0	6.5081363	1.8022302
mitocheck	Binuclear	1.0	5.7129955	3.1434088
mitocheck	Binuclear	1.0	-0.047291834	3.8729048
mitocheck	Binuclear	1.0	6.1437297	2.4031036
mitocheck	Binuclear	1.0	5.5385413	4.782587
mitocheck	Binuclear	1.0	4.723686	1.1406767
mitocheck	Binuclear	1.0	1.5424522	0.7942173
mitocheck	Binuclear	1.0	4.7727156	2.685215
mitocheck	Binuclear	1.0	1.8093284	1.5249778
mitocheck	Binuclear	1.0	-1.055544	2.3360512
mitocheck	Binuclear	1.0	-1.9119445	4.6120405
mitocheck	Binuclear	1.0	5.5480175	3.6356466
mitocheck	Binuclear	1.0	8.014663	1.8671442
mitocheck	Binuclear	1.0	8.166766	1.4146106
mitocheck	Binuclear	1.0	5.605594	2.7935178
mitocheck	Binuclear	1.0	6.5081506	0.87454474
mitocheck	Binuclear	1.0	10.363576	1.399591
mitocheck	Binuclear	1.0	3.2097418	2.4440832
mitocheck	Binuclear	1.0	5.9619594	2.6797216
mitocheck	Binuclear	1.0	8.550054	-0.88503945
mitocheck	Binuclear	1.0	7.3738446	2.8010974
mitocheck	Binuclear	1.0	1.09846	3.1870818
mitocheck	Binuclear	1.0	-0.8243902	5.287429
mitocheck	Binuclear	1.0	-0.6145714	0.4344455
mitocheck	Binuclear	1.0	2.3050225	0.28110346
mitocheck	Binuclear	1.0	-1.4700658	5.5005836
mitocheck	Binuclear	1.0	1.439823	-0.019105135
mitocheck	Binuclear	1.0	0.5265095	3.3382974
mitocheck	Binuclear	1.0	-1.3291423	5.185234
mitocheck	Binuclear	1.0	0.18799865	2.466381
mitocheck	Binuclear	1.0	3.9632194	1.9967345
mitocheck	Binuclear	1.0	0.43208155	3.550627
mitocheck	Binuclear	1.0	2.2244549	2.517356
mitocheck	Binuclear	1.0	-0.70026344	3.3864346
mitocheck	Binuclear	1.0	4.746358	4.2541804
mitocheck	Binuclear	1.0	4.174511	1.3352189
mitocheck	Binuclear	1.0	-0.21559866	3.2730908
mitocheck	Binuclear	1.0	0.9008185	4.044058
mitocheck	Binuclear	1.0	-0.26616815	4.14986
mitocheck	Binuclear	1.0	-0.87548554	3.723045
mitocheck	Binuclear	1.0	1.2012408	-0.73209876
mitocheck	Binuclear	1.0	-1.4509759	4.935227
mitocheck	Binuclear	1.0	0.44179106	2.5093973
mitocheck	Binuclear	1.0	0.5005734	5.173498
mitocheck	Binuclear	1.0	2.6281714	4.4915996
mitocheck	Binuclear	1.0	-1.2711312	3.419635
mitocheck	Binuclear	1.0	1.3569793	3.2115593
mitocheck	Hole	1.0	-0.27091596	5.474733
mitocheck	Hole	1.0	-0.6874114	5.3213534
mitocheck	Hole	1.0	2.3325343	2.851367
mitocheck	Hole	1.0	1.6260955	3.5255978
mitocheck	Hole	1.0	-1.9018247	5.0985875
mitocheck	Hole	1.0	-1.5660148	5.3322587
mitocheck	Hole	1.0	-2.5990248	4.405928
mitocheck	Hole	1.0	-0.8813725	4.9716954
mitocheck	Hole	1.0	5.9602013	-1.2053869
mitocheck	Hole	1.0	0.057649456	-0.2194037
mitocheck	Hole	1.0	7.6800594	-0.43184143
mitocheck	Hole	1.0	-2.4558036	3.8133955
mitocheck	Hole	1.0	-2.5553982	5.374035
mitocheck	Hole	1.0	-1.4801836	4.6845617
mitocheck	Hole	1.0	2.3510919	1.1088936
mitocheck	Hole	1.0	1.4846842	3.7971578
mitocheck	Hole	1.0	-0.29969043	4.094708
mitocheck	Hole	1.0	-0.17187713	3.980433
mitocheck	Hole	1.0	-2.4346983	5.3164973
mitocheck	Hole	1.0	-1.2376449	2.686338
mitocheck	Hole	1.0	0.43602875	3.0285985
mitocheck	Hole	1.0	7.68528	3.0112984
mitocheck	Hole	1.0	0.4680572	4.58051
mitocheck	Hole	1.0	-1.497505	5.976571
mitocheck	Hole	1.0	7.068229	2.530762
mitocheck	Hole	1.0	-2.5165234	4.842518
mitocheck	Hole	1.0	0.13350502	1.1230026
mitocheck	Hole	1.0	-2.2209764	4.020875
mitocheck	Hole	1.0	-1.4944355	5.5689926
mitocheck	Hole	1.0	-1.4298928	5.3786106
mitocheck	Hole	1.0	0.31705087	4.057093
mitocheck	Hole	1.0	5.8854475	0.76296824
mitocheck	Hole	1.0	3.704719	-1.4617279
mitocheck	Hole	1.0	-1.669751	4.0673327
mitocheck	Hole	1.0	-1.2198848	3.4863346
mitocheck	Hole	1.0	-2.2663863	6.199587
mitocheck	Hole	1.0	4.2352014	0.59354323
mitocheck	Hole	1.0	-0.748753	2.0399644
mitocheck	Hole	1.0	-3.1851773	5.394999
mitocheck	Hole	1.0	5.760245	3.4061842
mitocheck	Hole	1.0	-1.1707474	1.6092231
mitocheck	Hole	1.0	-2.5584555	5.5610023
mitocheck	Hole	1.0	-0.81779474	1.8685887
mitocheck	Hole	1.0	-0.31081036	4.2656198
mitocheck	Hole	1.0	1.795327	4.4304395
mitocheck	Hole	1.0	-0.9060241	5.209752
mitocheck	Hole	1.0	-0.8225767	1.2958219
mitocheck	Hole	1.0	-2.8136456	5.812911
mitocheck	Hole	1.0	-0.5444641	3.7326
mitocheck	Hole	1.0	-3.0480533	3.6170397
mitocheck	Hole	1.0	-3.1742485	5.378254
mitocheck	Hole	1.0	0.044515744	1.5366049
mitocheck	Hole	1.0	0.36482024	3.3978174
mitocheck	Hole	1.0	-1.9741199	5.511265
mitocheck	Hole	1.0	-2.656189	4.705034
mitocheck	Hole	1.0	-1.7944841	4.899971
mitocheck	Hole	1.0	-1.6260904	5.241215
mitocheck	Hole	1.0	-2.1782877	2.6389406
mitocheck	Hole	1.0	-2.7079759	5.59467
mitocheck	Hole	1.0	-1.4104245	5.8329473
mitocheck	Hole	1.0	1.5831937	3.3768027
mitocheck	Hole	1.0	-2.0955153	5.443559
mitocheck	Hole	1.0	-2.5639408	5.967415
mitocheck	Hole	1.0	-0.96656036	4.8908033
mitocheck	Hole	1.0	-2.6510863	5.61722
mitocheck	Hole	1.0	-1.9773703	4.6100183
mitocheck	Hole	1.0	0.83494985	3.9352694
mitocheck	Hole	1.0	-1.2934654	4.2895913
mitocheck	Hole	1.0	-1.685475	5.416025
mitocheck	Hole	1.0	-2.5660331	5.4196377
mitocheck	Hole	1.0	-2.3097105	5.296827
mitocheck	Hole	1.0	5.944664	-0.48990357
mitocheck	Hole	1.0	7.901124	0.8210703
mitocheck	Hole	1.0	3.633767	-0.24539101
mitocheck	Hole	1.0	-2.1959143	5.219245
mitocheck	Hole	1.0	-2.3217196	5.675393
mitocheck	Hole	1.0	-1.2431152	3.1190524
mitocheck	Hole	1.0	0.22752436	3.9972456
mitocheck	Hole	1.0	-2.8610413	4.0671635
mitocheck	Hole	1.0	-2.372559	5.3042912
mitocheck	Hole	1.0	-3.164581	5.5972714
mitocheck	Hole	1.0	-1.7815338	4.3696537
mitocheck	Hole	1.0	-1.2330406	5.4320145
mitocheck	Hole	1.0	-2.5008457	5.847904
mitocheck	Hole	1.0	-2.4305553	2.6262367
mitocheck	Hole	1.0	4.5390496	4.053427
mitocheck	Hole	1.0	-3.1244247	4.875227
mitocheck	Hole	1.0	-2.816584	5.328162
mitocheck	Hole	1.0	0.17026864	3.861054
mitocheck	Hole	1.0	-1.2145836	4.8527656
mitocheck	Hole	1.0	-1.1679376	5.0117726
mitocheck	Hole	1.0	0.21094681	1.6958073
mitocheck	Hole	1.0	-2.845905	4.2883997
mitocheck	Hole	1.0	0.3302748	-0.7633195
mitocheck	Hole	1.0	-1.2749516	5.9780087
mitocheck	Hole	1.0	-2.4938536	5.71106
mitocheck	Hole	1.0	-0.35594338	5.5155764
mitocheck	Hole	1.0	-2.549493	5.8458815
mitocheck	Hole	1.0	-2.4775412	5.86353
mitocheck	Hole	1.0	-2.689745	5.495162
mitocheck	Hole	1.0	-2.565773	5.855778
mitocheck	Hole	1.0	-2.2835596	5.739472
mitocheck	Hole	1.0	-2.0295274	4.401248
mitocheck	Hole	1.0	3.1341708	1.4290056
mitocheck	Hole	1.0	-1.7806549	2.5508034
mitocheck	Hole	1.0	0.46105394	4.51843
mitocheck	Hole	1.0	-1.1500337	5.7807817
mitocheck	Hole	1.0	-2.571166	4.713077
mitocheck	Hole	1.0	7.589091	2.2616093
mitocheck	Hole	1.0	0.96859694	1.1544328
mitocheck	Hole	1.0	7.714349	-0.4537898
mitocheck	Hole	1.0	-0.72304	3.3160334
mitocheck	Hole	1.0	4.0412054	3.47279
mitocheck	Hole	1.0	6.0439277	1.1954767
mitocheck	Anaphase	1.0	7.324198	-0.77676755
mitocheck	Anaphase	1.0	7.9381995	-0.81494004
mitocheck	Anaphase	1.0	4.1053286	0.92110187
mitocheck	Anaphase	1.0	5.043259	1.1172514
mitocheck	Anaphase	1.0	8.715226	0.8767417
mitocheck	Anaphase	1.0	2.3409226	2.0982788
mitocheck	Anaphase	1.0	4.946883	0.72026306
mitocheck	Anaphase	1.0	5.003331	0.13335577
mitocheck	Anaphase	1.0	1.2599285	-0.4582352
mitocheck	Anaphase	1.0	0.36915687	0.8848654
mitocheck	Anaphase	1.0	5.0351486	0.56472087
mitocheck	Anaphase	1.0	7.59271	2.8357427
mitocheck	Anaphase	1.0	5.2808003	2.703263
mitocheck	Anaphase	1.0	2.9570706	1.7725031
mitocheck	Anaphase	1.0	-0.39015403	0.9477631
mitocheck	Anaphase	1.0	5.2960696	-1.0682142
mitocheck	Anaphase	1.0	3.5468552	0.60200137
mitocheck	Anaphase	1.0	7.3706236	1.0087811
mitocheck	Anaphase	1.0	1.0395933	-0.01697571
mitocheck	Anaphase	1.0	5.0161037	0.78159565
mitocheck	Anaphase	1.0	-1.1399943	0.7044683
mitocheck	Anaphase	1.0	8.215155	2.2220778
mitocheck	Anaphase	1.0	9.770113	-0.0672244
mitocheck	Anaphase	1.0	1.1215348	0.7932354
mitocheck	Anaphase	1.0	6.659896	0.7547125
mitocheck	Anaphase	1.0	9.225266	1.8105992
mitocheck	Anaphase	1.0	5.078803	2.2917776
mitocheck	Anaphase	1.0	3.6051335	0.45233583
mitocheck	Anaphase	1.0	6.6723666	-1.1747296
mitocheck	Anaphase	1.0	8.267118	0.35421544
mitocheck	Anaphase	1.0	5.1608996	2.9644291
mitocheck	Anaphase	1.0	4.2762814	2.0287461
mitocheck	Anaphase	1.0	0.8166624	-0.97680193
mitocheck	Anaphase	1.0	7.0962305	2.8387465
mitocheck	Anaphase	1.0	3.5027075	2.449515
mitocheck	Anaphase	1.0	1.5249757	-0.14281605
mitocheck	Anaphase	1.0	6.2820973	-0.7800175
mitocheck	Anaphase	1.0	5.966395	1.5815694
mitocheck	Anaphase	1.0	8.690195	0.029429326
mitocheck	Anaphase	1.0	3.3786817	-1.6926385
mitocheck	Anaphase	1.0	4.6097426	-0.07384532
mitocheck	Anaphase	1.0	2.7357407	3.388379
mitocheck	Anaphase	1.0	7.4419875	-0.24318746
mitocheck	Anaphase	1.0	2.5471382	2.2718463
mitocheck	Anaphase	1.0	5.6306553	-0.1514378
mitocheck	Anaphase	1.0	2.5024116	1.9974087
mitocheck	Anaphase	1.0	4.4023085	2.0896697
mitocheck	Anaphase	1.0	2.5868266	-0.2997868
