Metadata_data_name	Metadata_Predicted_Class	Metadata_Phenotypic_Value	UMAP0	UMAP1
jump	Hole	0.132418648594431	3.1250565	1.5583446
jump	MetaphaseAlignment	0.18826565706730278	0.8448559	4.904947
jump	SmallIrregular	0.1686772822870352	-0.7036999	1.8763661
jump	Interphase	0.10041846493938936	-0.45310742	0.24609077
jump	ADCCM	0.18168134676336462	3.5348582	-0.034092046
jump	Anaphase	0.16749520919797006	3.7085123	-0.1477156
jump	Interphase	0.129501786847469	0.57844	-0.7689703
jump	Grape	0.23088827592829578	0.3319383	6.295269
jump	Polylobed	0.17542573478598086	3.9974375	-1.3781196
jump	ADCCM	0.18751499985158893	5.577592	-0.8951958
jump	Metaphase	0.11158324265162338	0.43077728	-0.4002024
jump	OutOfFocus	0.14179766082889897	6.520136	-0.7302616
jump	Metaphase	0.12479235430757482	-1.5371392	0.47381157
jump	Grape	0.16363002032893023	-2.0900917	2.5469012
jump	Elongated	0.12196101836631172	-2.0324574	-1.3602026
jump	ADCCM	0.19058890361286462	1.5088449	2.200146
jump	Anaphase	0.1594467923849417	0.910627	-2.4813077
jump	Prometaphase	0.13180013264219334	-0.994718	-1.0437824
jump	Hole	0.20907229235140345	0.39339906	-1.3642917
jump	Elongated	0.20034530599729572	1.6581343	-0.22406472
jump	Large	0.16308873431145937	0.6998809	2.7028248
jump	MetaphaseAlignment	0.20549619373869346	4.234334	-1.4054922
jump	Large	0.15008458232153074	1.9983133	-1.9741905
jump	OutOfFocus	0.13999579759101607	2.330932	-0.15776488
jump	ADCCM	0.24957157649841175	0.83281827	-2.5089185
jump	Anaphase	0.1507051690533714	2.2222602	-2.6616461
jump	Hole	0.14536204162334987	4.318305	-0.6640682
jump	Hole	0.14216944923123245	5.333699	1.0256116
jump	Grape	0.16041437472834047	-2.8869386	-0.02140298
jump	Elongated	0.14357529148373366	0.038682126	-1.7719059
jump	OutOfFocus	0.10269903253803772	0.5140154	0.4168526
jump	Hole	0.13050909028651936	0.23411258	-2.3692093
jump	ADCCM	0.1483231691569065	-0.2008158	-2.5111666
jump	ADCCM	0.13346260752824765	0.4063222	0.4466456
jump	Hole	0.22740352166093059	2.4274588	1.2388779
jump	Metaphase	0.14456301569595256	2.9950528	1.9471695
jump	Interphase	0.11795034677953045	2.282039	-1.0613159
jump	ADCCM	0.14356230701891698	-1.477363	-0.663004
jump	Apoptosis	0.13638370417663176	2.44028	1.5185
jump	Anaphase	0.2613650121972605	6.871112	0.50872856
jump	Binuclear	0.2228116722439696	-2.2716534	1.584504
jump	Grape	0.11925864521593962	-1.4436316	1.3759671
jump	Large	0.09901681841563285	-1.7156577	-0.9934257
jump	Hole	0.23073596408944186	-0.5840962	5.8643756
jump	Anaphase	0.17540701912130488	3.8870575	-1.5681603
jump	Elongated	0.13752811158988512	2.8092372	1.2624484
jump	Interphase	0.1616156479446068	1.264778	-0.6819041
jump	Elongated	0.43312500202651677	-0.3772858	6.4058695
jump	Anaphase	0.12786351042777505	-0.020072702	-2.1774487
jump	Hole	0.141461227587419	-1.0348843	6.1883764
jump	MetaphaseAlignment	0.1043497090960245	0.21556321	-0.52596724
jump	Hole	0.1429965116143794	4.238846	0.8750491
jump	Metaphase	0.1735994164945637	-0.7199072	-0.05466248
jump	Elongated	0.11163035177481587	-0.45430326	-0.09941782
jump	Hole	0.31581119333500984	1.1507721	5.993464
jump	Binuclear	0.1612487059631967	-1.0255355	-0.92108107
jump	MetaphaseAlignment	0.14711844648188177	-0.5409858	6.4307575
jump	MetaphaseAlignment	0.18129064152216753	0.87695384	-2.2453706
jump	Interphase	0.10723280403309152	1.6127063	0.87727183
jump	Prometaphase	0.15719566960251485	3.5041952	0.58533037
jump	Interphase	0.13024828261020108	-0.9671897	-1.7549099
jump	Large	0.11389200756847612	-2.8089619	-1.7802997
jump	Elongated	0.2197207323365966	-0.16527307	-0.37475628
jump	Hole	0.1978545051289182	-3.1150916	-0.66212445
jump	OutOfFocus	0.1397089185100991	-0.40983126	6.576786
jump	Large	0.17476773171776883	3.2139742	4.3318977
jump	Hole	0.1464118705060837	0.010242622	0.8488992
jump	Elongated	0.15235302799671216	-0.5329147	-1.8789734
jump	ADCCM	0.2178644224110677	0.072110295	1.5960352
jump	MetaphaseAlignment	0.16123419823071636	4.405412	0.5002501
jump	Elongated	0.16324661948597982	-1.0781714	-2.2232325
jump	ADCCM	0.20141809651420678	0.29065084	0.765544
jump	Grape	0.1789046763581565	0.15990925	1.9856937
jump	Interphase	0.13689161240670278	8.060529	0.39649844
jump	Elongated	0.12846956272613533	-0.3415643	-0.75762075
jump	Elongated	0.18234053813449375	3.8746614	-0.78207654
jump	Hole	0.13062122308567525	4.0957184	-1.2036072
jump	Interphase	0.12596704652756646	-0.32948396	-0.709636
jump	Large	0.20881377392359074	0.4082259	-1.3728552
jump	Interphase	0.10835087933876557	3.5638938	1.7963073
jump	Hole	0.16248404200008223	1.2080333	2.2728224
jump	Polylobed	0.11071012693528542	1.1238631	0.7043472
jump	Hole	0.15740819132597636	2.27725	-1.0953115
jump	Hole	0.13692297505126558	8.054408	-0.2792426
jump	Binuclear	0.19044551765106968	0.14811735	6.3275642
jump	ADCCM	0.12894875374214143	5.016402	-0.89297384
jump	Interphase	0.10980523011750828	3.995564	1.8795893
jump	MetaphaseAlignment	0.16409956520963515	0.6921341	4.459913
jump	Hole	0.13886448534144608	4.3174777	0.975403
jump	Prometaphase	0.12060536531071368	3.9259765	0.29820073
jump	Hole	0.1057775720061956	0.5390655	3.6816773
jump	Interphase	0.12611859464808572	3.252128	-0.61301243
jump	Hole	0.1376612615566594	0.06669597	5.890527
jump	Binuclear	0.34708853194160805	-2.2654076	1.5552909
jump	Metaphase	0.13426713024759307	0.1697037	0.5515002
jump	ADCCM	0.11618698691988157	4.932194	1.3992846
jump	Hole	0.17669624671767456	0.23404655	6.4934297
jump	Elongated	0.13989589556412094	0.29165307	0.26627523
jump	Interphase	0.10913425704349332	-0.64131683	0.14089909
jump	Hole	0.13554857741661416	3.0204473	0.39297235
jump	Prometaphase	0.12459299328070667	0.83403766	-0.18826106
jump	ADCCM	0.17268043836679645	1.8196435	2.927455
jump	Anaphase	0.11818195446061609	8.319134	0.16708867
jump	Interphase	0.10560388221890975	2.727002	0.025812145
jump	Grape	0.19026112249384236	-0.732039	1.9988512
jump	ADCCM	0.13651219924527047	-0.91615874	-0.003639325
jump	OutOfFocus	0.11582989281914231	4.2990227	1.4318775
jump	Grape	0.1693703462085873	-1.2181094	0.6397834
jump	Apoptosis	0.0961300472399924	1.5984391	1.562133
jump	Elongated	0.12393554771000337	0.809572	4.6553574
jump	Apoptosis	0.11331181618331235	4.8466005	1.0493958
jump	OutOfFocus	0.11291999300662547	2.7908318	0.9009588
jump	Binuclear	0.1712590924359701	-0.48831105	0.91081935
jump	Apoptosis	0.11019950733774032	1.6815538	-2.132774
jump	ADCCM	0.17302733500930795	-0.42368636	0.13727334
jump	MetaphaseAlignment	0.1642492782257057	-1.3944246	-1.0190392
jump	Anaphase	0.13146358083932516	-2.1704357	1.160088
jump	Grape	0.131947757931983	-1.627384	-0.5037311
jump	ADCCM	0.26787437443060746	1.1427287	-0.15106146
jump	Anaphase	0.20537005694537772	0.05979764	6.288999
jump	Grape	0.1735966075481565	0.34584874	1.7853767
jump	MetaphaseAlignment	0.3809050376249386	0.20961487	6.39263
jump	Large	0.10058364436197925	0.18589576	0.539409
jump	Elongated	0.15291386872763876	-3.6890228	-1.3412802
jump	Anaphase	0.1360105047889987	5.8570585	-0.59708744
jump	Binuclear	0.15542436941966917	-0.7982005	5.5128946
jump	Interphase	0.13300173988353017	3.4362726	1.0317729
jump	Grape	0.2141924683744756	-1.3541517	1.2074188
jump	Anaphase	0.20996897429367048	4.9577017	0.41266167
jump	Elongated	0.1314031985330292	1.0795721	-1.0183041
jump	Large	0.12130883779573898	1.1160567	-1.910326
jump	ADCCM	0.3879735686146003	3.9071522	-1.5159507
jump	MetaphaseAlignment	0.2207551133409599	-1.0801291	6.1825013
jump	Anaphase	0.19676586582439362	4.2255907	-1.3275292
jump	Anaphase	0.11385603914996532	-0.22789887	-0.092774786
jump	Grape	0.13721371009032213	-1.2697269	0.6618858
jump	Prometaphase	0.13052970883713308	0.29583517	-1.7683882
jump	MetaphaseAlignment	0.15529130426162244	2.4191344	4.4425054
jump	Binuclear	0.10934634278405746	-2.0361109	-1.0397859
jump	Grape	0.14160367292953924	-1.6243839	2.2796135
jump	Elongated	0.1443323071429715	1.6019748	0.19138747
jump	Anaphase	0.1838538625514485	4.3270826	-0.061120663
jump	Prometaphase	0.11621247254430428	3.554213	0.65762526
jump	Hole	0.1683103262050497	4.9576206	1.5659655
jump	Apoptosis	0.1497122469503626	-2.4502938	0.5780437
jump	Anaphase	0.28321951044587085	-0.46661296	-2.9317305
jump	Large	0.15704925453656662	4.14932	-1.4936236
jump	Hole	0.1700065393252562	0.37985906	6.1637707
jump	Large	0.20896346338894012	1.5972601	-1.4010965
jump	Elongated	0.10447048039912313	-0.59302217	-0.26856503
jump	Apoptosis	0.127038511672441	3.4762826	0.5390973
jump	Polylobed	0.11563263036922025	-0.5287167	1.1269962
jump	Metaphase	0.12225066984685512	7.2140636	0.742976
jump	Anaphase	0.18716169979995542	7.4293246	-0.48872507
jump	ADCCM	0.23425358285898473	1.5461825	2.138823
jump	MetaphaseAlignment	0.2169273366614888	1.4979732	-1.7839123
jump	OutOfFocus	0.13059627363023488	3.6893928	0.35236946
jump	MetaphaseAlignment	0.1650161998731257	3.6606162	0.16217105
jump	ADCCM	0.1330766666336574	-2.224663	-0.092908
jump	ADCCM	0.24967872025961907	0.87956303	0.5589679
jump	Large	0.12812391577620916	4.9530435	0.79495263
jump	Binuclear	0.13919643763236736	5.6947255	-0.48030198
jump	Apoptosis	0.11374019992767317	-1.320304	1.8238999
jump	Anaphase	0.26127887192733384	1.3292917	-2.9202948
jump	MetaphaseAlignment	0.2149947479180596	-0.8654526	-1.122659
jump	SmallIrregular	0.3222289710056587	1.7322916	3.7384255
jump	Large	0.20841698293158367	2.6566901	-1.6865199
jump	Large	0.19812094405729952	0.39872757	1.7948666
jump	Anaphase	0.13235027171036662	8.08446	-0.24835353
jump	ADCCM	0.11519023464238146	-1.4735091	-1.1751621
jump	Large	0.1530910754895409	1.8271441	-2.5153294
jump	Apoptosis	0.18049283610520545	2.501824	1.7433531
jump	Anaphase	0.1449561633817334	-0.94891036	-0.57334656
jump	MetaphaseAlignment	0.2828019425586867	1.2164838	-3.305727
jump	Hole	0.18683684392909147	1.3485326	-0.62266415
jump	Binuclear	0.1484974606694474	-1.1864133	1.4071068
jump	OutOfFocus	0.1364477012061686	-1.1269053	-0.9897955
jump	Hole	0.13653013951239848	5.583087	1.4310919
jump	Anaphase	0.3445091690656131	1.1520506	-2.930001
jump	Grape	0.22908478516028136	0.28825504	3.1841526
jump	MetaphaseAlignment	0.12031980400422128	3.3791714	-1.1873826
jump	Metaphase	0.131937568628831	2.295467	-0.04269352
jump	MetaphaseAlignment	0.19787267292264327	-0.5006453	-0.092546955
jump	Hole	0.354399279913175	2.3312883	4.292117
jump	MetaphaseAlignment	0.15280724727267012	0.20894055	4.9953365
jump	Metaphase	0.12938882065685736	1.6878296	1.3977314
jump	ADCCM	0.15360971207120744	0.18684109	2.0183456
jump	ADCCM	0.15069270198381815	-2.1177301	-0.35952058
jump	Elongated	0.398065431691397	-0.56046903	6.4690433
jump	Binuclear	0.15744052940937775	-2.658783	1.165019
jump	Elongated	0.11378851437168842	3.8663046	1.2236526
jump	Hole	0.1163814962858602	2.6172168	1.4790201
jump	MetaphaseAlignment	0.12860529539141424	6.971464	0.67517763
jump	ADCCM	0.19585006779186362	1.809596	3.3432043
jump	Hole	0.32666961789503535	8.130235	-0.21241762
jump	Metaphase	0.10380626966570364	2.0411482	-0.42802107
jump	Grape	0.29952531299981744	2.6341593	2.0674117
jump	Polylobed	0.11973776168781305	2.9737287	-0.5609294
jump	Anaphase	0.14718763556378953	-1.0300037	1.3083893
jump	Anaphase	0.17087919871431226	-0.0763225	-2.9886155
jump	Hole	0.11686430556145806	-1.2385131	1.9660245
jump	Apoptosis	0.11077154182413533	-1.1887834	1.3066666
jump	MetaphaseAlignment	0.14665818887934537	1.7579136	-0.12344171
jump	Interphase	0.1250704013484428	-2.2155557	-0.537273
jump	Interphase	0.11279405763733966	-1.6537453	-1.0289621
jump	Elongated	0.24190781369404	3.797911	-1.3230181
jump	Apoptosis	0.13971576000709515	-1.3283128	-2.1015742
jump	Grape	0.20153670053672987	-0.6433315	2.1196296
jump	Interphase	0.1268944955906037	0.77514184	1.0062914
jump	OutOfFocus	0.1226564941035152	1.3508235	-0.90675074
jump	Apoptosis	0.15475768886463173	3.3658137	1.7601413
jump	Apoptosis	0.11748503876039595	0.7829509	-0.81980354
jump	Grape	0.31758253124895824	-1.5824374	1.4287122
jump	OutOfFocus	0.11082614482268344	0.7398307	-0.68768567
jump	Grape	0.24439241118990293	-0.60010356	2.0195224
jump	Large	0.1337245025525581	4.063614	1.1147779
jump	Hole	0.17767560551708922	2.9154315	-1.9741151
jump	OutOfFocus	0.1346194276790717	1.9176632	-1.0533758
jump	Binuclear	0.1239431470648655	2.3893242	0.01094309
jump	ADCCM	0.1984629718042931	0.3447837	0.91291106
jump	Metaphase	0.11360007535025538	-2.763236	-0.50856644
jump	Apoptosis	0.11655448534547411	2.516659	1.311349
jump	Elongated	0.20111113105764222	1.1518974	-2.288663
jump	ADCCM	0.184047431024475	2.4743836	1.6521463
jump	MetaphaseAlignment	0.22069400313129858	1.2356671	5.8995566
jump	Metaphase	0.1652290210689099	3.7578528	-1.343794
jump	ADCCM	0.19912736410352047	1.0489085	2.7011852
jump	Elongated	0.11228869937347409	-2.2246275	-1.6740738
jump	Apoptosis	0.10324279988469567	-2.844775	0.51738304
jump	Anaphase	0.12715579552346112	3.8608844	1.0892545
jump	Prometaphase	0.14691615617371306	0.9647435	5.012501
jump	ADCCM	0.17092259136988155	0.7855062	-1.6951605
jump	MetaphaseAlignment	0.16421081422122372	3.4554062	3.9738173
jump	Hole	0.16062634791245567	-0.5525624	1.9084916
jump	ADCCM	0.1422966549948844	-2.112924	-2.1575725
jump	Anaphase	0.22473908161504066	1.3484339	-2.9353712
jump	ADCCM	0.27260788660714813	-0.92354864	6.231613
jump	Prometaphase	0.1293310642953693	8.1162815	0.40089154
jump	Apoptosis	0.14526375995902047	-3.724539	-1.220203
jump	Anaphase	0.1312949414768305	0.9802695	4.5297737
jump	ADCCM	0.23264727582778907	0.54695475	1.8435552
jump	Hole	0.16019743576257256	3.8711476	0.14829443
jump	Elongated	0.11939764924944779	-1.6458725	-0.7516207
jump	MetaphaseAlignment	0.14182046526537612	0.6559894	0.24232715
jump	Anaphase	0.25891072540273324	4.9164534	-1.4049864
jump	Grape	0.28803287640207315	-2.119416	0.6729946
jump	Hole	0.19580085570229122	2.6315236	-1.3208634
jump	Binuclear	0.2967252154543546	-2.4926596	1.7660575
jump	Anaphase	0.2684438323284595	5.5374765	0.70696574
jump	Grape	0.12075409993499567	2.7017202	1.6210103
jump	Elongated	0.19455149021666207	2.5455225	-1.1337264
jump	Prometaphase	0.13062004793091828	4.3336554	1.2549994
jump	MetaphaseAlignment	0.15932554028051482	0.7065544	-2.3309894
jump	Prometaphase	0.1244819753803085	4.604195	0.9648065
jump	Anaphase	0.23481215582194095	0.5923811	-2.9353898
jump	Hole	0.13470818362288114	0.77024734	1.8111181
jump	OutOfFocus	0.14958335202249035	0.69632757	-1.9501668
jump	Elongated	0.1344363696660281	2.8747323	-0.80860764
jump	Hole	0.12466774181986329	5.618184	-0.9871238
jump	MetaphaseAlignment	0.14886463563270216	-0.3117435	5.264609
jump	Metaphase	0.1745428063001755	0.7491222	0.81066406
jump	Hole	0.19565835708804344	0.8367787	-3.1307786
jump	Anaphase	0.16199444133579607	4.8959413	0.17198232
jump	MetaphaseAlignment	0.15080690652445244	2.2833955	-2.7129905
jump	Grape	0.16454199135806302	-0.62082726	2.09448
jump	Metaphase	0.1409438435630202	3.3785758	-0.13070585
jump	ADCCM	0.10781017317020106	4.307551	0.7408364
jump	Binuclear	0.1816162352268564	-0.42411798	6.488224
jump	Elongated	0.15830695299517517	-2.0898023	-2.00526
jump	Large	0.1048300704298263	4.042019	-1.2130811
jump	Hole	0.264508388924877	0.26652068	6.3423147
jump	Grape	0.15859195652749963	-1.7996188	1.6647264
jump	Apoptosis	0.1304042930064281	0.5725179	2.8914776
jump	Elongated	0.1250546426647544	4.427681	1.5549141
jump	Interphase	0.10375360019390704	2.213288	1.0362124
jump	Large	0.11681559437350195	2.8379323	0.62405527
jump	ADCCM	0.1731336161678457	-2.748677	-0.015859423
jump	ADCCM	0.1442672707987836	-0.884534	-0.3137575
jump	OutOfFocus	0.10703149571004707	0.16876878	0.6218057
jump	Interphase	0.11979258790270493	0.05359821	0.0016043745
jump	ADCCM	0.3250920884031216	2.7863278	-0.28721792
jump	Large	0.15617852418741485	0.38764665	2.8162425
jump	Metaphase	0.12833548131842074	-0.5144476	-0.063367456
jump	Large	0.1388580772350833	3.3947089	0.17931153
jump	MetaphaseAlignment	0.21747233316644252	0.8905384	5.674479
jump	Metaphase	0.170783569567508	-2.0185168	-0.61625236
jump	MetaphaseAlignment	0.16897900405752544	5.2258606	0.55397373
jump	Hole	0.13776350804901444	2.4280448	-0.2145765
jump	MetaphaseAlignment	0.14913433094198336	-0.7202862	6.103404
jump	Binuclear	0.13397974835327386	-0.9669775	2.5383687
jump	Anaphase	0.14675374579011502	3.693035	-1.3274068
jump	ADCCM	0.2533492388814162	-0.47561496	1.7065287
jump	Metaphase	0.16590514388500724	4.182362	-0.78106076
jump	Polylobed	0.13800656905827388	-0.8463035	-2.1829877
jump	Metaphase	0.14132210808219317	1.2503662	0.12135668
jump	Apoptosis	0.10442425503030316	3.3254716	1.514867
jump	ADCCM	0.1685009836039214	3.0247233	-1.8212566
jump	Anaphase	0.21401104980083693	5.0374994	-1.1748911
jump	Apoptosis	0.11797531292566861	-1.5655148	-1.4158305
jump	Metaphase	0.11201502423165571	-1.7397656	-0.33169115
jump	MetaphaseAlignment	0.16854609971399265	-1.066502	-1.1154573
jump	Apoptosis	0.13672514568071797	2.50238	1.5481197
jump	Hole	0.1857418438130914	1.3309245	-2.6324522
jump	Apoptosis	0.12092646832068885	0.82254386	3.4378507
jump	Polylobed	0.1591359280075754	0.5926245	5.7310705
jump	OutOfFocus	0.16659271877287896	1.3480917	-2.321054
jump	SmallIrregular	0.15651658848271302	-0.2546553	0.61005056
jump	MetaphaseAlignment	0.1607895183781506	4.6510057	0.2863478
jump	Anaphase	0.28107927019918694	1.5552276	-2.4524393
jump	Large	0.10809986849958378	2.923009	1.4394557
jump	ADCCM	0.16151450459787775	-1.7577904	-0.5401545
jump	Metaphase	0.13242206930411632	4.0505233	0.36381057
jump	ADCCM	0.14784135153783512	-2.2059374	0.95766425
jump	Metaphase	0.16012395740623359	-0.6930769	-0.85440594
jump	Binuclear	0.15528552309776714	-0.040996008	0.088365756
jump	ADCCM	0.11306924679514785	1.6965238	1.3965384
jump	Binuclear	0.19113043891656695	-1.206706	3.4622428
jump	ADCCM	0.1925601188503623	-2.7618737	-1.4436699
jump	Elongated	0.1936209971036916	1.1958237	-1.0928979
jump	Anaphase	0.25395980309186184	1.706862	-3.0225244
jump	OutOfFocus	0.1342079904710536	-0.2931313	1.0047756
jump	Hole	0.12236486804969958	-0.40137663	-1.5530332
jump	Metaphase	0.1426532626941419	3.674194	-0.99767447
jump	Interphase	0.10803017120895811	1.8396504	0.75081265
jump	Metaphase	0.11897281913987023	0.6370265	0.45728543
jump	Apoptosis	0.11402454187935875	-2.9103613	-1.4233685
jump	ADCCM	0.21104552088859233	2.1269708	-1.6809012
jump	Apoptosis	0.11424102302551954	-0.9772171	-0.3444738
jump	Elongated	0.44962215067509137	2.4946008	-1.8323098
jump	Elongated	0.14399203182838535	0.41882595	6.375398
jump	OutOfFocus	0.16155638532217378	1.5565418	-1.9712424
jump	Grape	0.20685668400514223	-3.0299797	1.554375
jump	Binuclear	0.1684209157039436	-2.92447	0.95463324
jump	Elongated	0.1055360167526035	-0.93793213	-1.1518165
jump	Anaphase	0.16883595037284194	2.520687	-2.2646859
jump	Metaphase	0.16755155950249076	1.3301052	0.0688606
jump	Elongated	0.2390376786399684	3.1917784	1.5840875
jump	Elongated	0.20160314278320876	0.8590816	-1.7465498
jump	Apoptosis	0.1250525689031438	-1.114674	-0.9003096
jump	Grape	0.2094192540877681	-2.5177152	1.5638965
jump	Large	0.12479251755233549	4.6923146	1.9492145
jump	Anaphase	0.25394948495379477	-0.67262715	-2.843007
jump	ADCCM	0.288575888211512	5.341432	1.0241728
jump	Apoptosis	0.12063172615253767	-1.2222999	-1.3092318
jump	Large	0.14358772411403561	5.090231	1.1055592
jump	OutOfFocus	0.11975994215189792	-0.4614069	-2.116348
jump	Anaphase	0.29555968666858096	0.33110866	-2.7820249
jump	OutOfFocus	0.10892371419907246	8.279233	0.26869097
jump	Hole	0.17812356141533464	0.75500274	-1.8172605
jump	Anaphase	0.2738111367599407	1.860893	-2.3030097
jump	Interphase	0.11737284069677827	1.8564937	-0.2089173
jump	Prometaphase	0.15340001018093022	1.5222287	-1.253151
jump	Apoptosis	0.13675015115758613	-1.3537343	-0.1641431
jump	Metaphase	0.10451255329316267	3.2149081	1.6962625
jump	ADCCM	0.18833181752793093	5.090013	-1.0868287
jump	Apoptosis	0.12206681687275023	-2.212274	0.8963258
jump	Interphase	0.11349843970180143	-0.93493086	-0.966931
jump	Interphase	0.11209898466648084	0.1709151	-0.63951993
jump	Grape	0.3233347865422872	0.50748336	2.3609345
jump	Large	0.11006511580087927	4.7975035	-1.1006864
jump	Interphase	0.16248572243839807	-1.1208577	-0.041975077
jump	Hole	0.2268534153544442	6.538613	0.8346692
jump	Elongated	0.2550502337087229	-0.28268188	5.577713
jump	OutOfFocus	0.12145302638203445	2.9103072	2.0026996
jump	Anaphase	0.2891086895492107	-0.79257685	6.369352
jump	Metaphase	0.13257875214298823	-0.24166323	-1.200176
jump	SmallIrregular	0.2536719093108383	-3.1455312	-0.5598591
jump	Large	0.11964980423745224	-0.40438876	2.595274
jump	Anaphase	0.28638470633872365	4.516433	0.08960957
jump	Binuclear	0.21511145944372334	-2.3342226	1.3113312
jump	Prometaphase	0.12007784682069561	-1.9584527	0.18820173
jump	Binuclear	0.1120714461351248	-0.056257904	-0.23880775
jump	Elongated	0.12973473185404108	0.7513605	-0.13676964
jump	ADCCM	0.18026959221317265	3.3581195	-1.1468683
jump	MetaphaseAlignment	0.2083616944938664	4.6899843	0.06137494
jump	Polylobed	0.13008536733626647	-1.1259253	1.434491
jump	Elongated	0.20955544073469803	4.0222206	1.0794688
jump	Large	0.10280704206137427	3.461446	1.7446179
jump	SmallIrregular	0.23062399270217906	-0.9609449	5.3350005
jump	Hole	0.15108566374660687	-1.1253874	-0.56308436
jump	Anaphase	0.2165616283839371	2.6707478	-2.6263433
jump	MetaphaseAlignment	0.16332105772863292	-4.538524	-1.1442344
jump	Anaphase	0.23530884574773508	5.727928	0.8784722
jump	MetaphaseAlignment	0.1469010954650165	4.781833	1.4731158
jump	Metaphase	0.15255071602647366	-0.32058614	-1.283283
jump	Hole	0.12553636790469413	-1.9646297	1.0238158
jump	Prometaphase	0.13733862248799203	6.7717586	-0.6411957
jump	SmallIrregular	0.16095466509109976	1.526885	3.0206985
jump	Grape	0.1862942976184994	-2.7873213	1.6915158
jump	Interphase	0.13515498770049958	0.50969225	-1.109995
jump	OutOfFocus	0.13644093422189368	1.2445868	-2.167181
jump	Grape	0.3156628676095808	0.52958643	1.3389077
jump	Apoptosis	0.13242285551978464	-0.38266155	0.1452063
jump	Elongated	0.11079301250002964	0.44593725	-0.9262244
jump	Large	0.10512369641503033	-1.20972	1.0468762
jump	MetaphaseAlignment	0.23340353280248294	2.855181	-2.5530396
jump	MetaphaseAlignment	0.14005729511524775	2.5883546	1.5033617
jump	ADCCM	0.12468132139019154	-0.99466974	-0.11207897
jump	Elongated	0.1523008133516406	-1.3273904	-0.24356006
jump	OutOfFocus	0.0980271945082597	-1.9331567	-1.3090513
jump	Anaphase	0.15331820337429422	0.9552185	-2.5016131
jump	OutOfFocus	0.10759491191836011	4.7869186	-0.9993246
jump	Anaphase	0.2332273169919858	4.832501	0.33471003
jump	Hole	0.13805723095590317	0.66489685	6.3906927
jump	Binuclear	0.1463724283346447	0.42426404	-0.5432843
jump	Anaphase	0.1486128319424904	1.1263326	-3.1783288
jump	Grape	0.15397833965542893	-0.8179135	0.50955296
jump	Hole	0.2541101250944382	-0.70382845	6.0969877
jump	Metaphase	0.13778541425606197	1.4203352	0.97890687
jump	MetaphaseAlignment	0.137051857461757	3.1303	-1.1328683
jump	Anaphase	0.13149981669069274	5.346521	-1.1862683
jump	Interphase	0.13002236273109324	0.17235638	0.6443924
jump	Elongated	0.11132616506241962	-0.111307114	1.0008863
jump	Anaphase	0.21219827940870942	5.0159845	0.41760224
jump	Grape	0.1638583237109596	-1.0255474	2.0700784
jump	Prometaphase	0.12887585329331966	3.5742142	-0.59425867
jump	Hole	0.2188945166992934	1.0222452	6.020189
jump	Polylobed	0.1116040939648992	0.08466155	4.678351
jump	Hole	0.18951870280773925	-0.16515534	1.4259323
jump	OutOfFocus	0.14434020339531736	4.2208138	1.4174426
jump	Anaphase	0.23212652003783169	-0.44724956	-2.8876963
jump	Large	0.17334280753027975	-1.1414946	1.5051967
jump	Prometaphase	0.12869670299790584	1.1769363	-1.551581
jump	ADCCM	0.22205631075986884	-0.67468774	-0.01006245
jump	Apoptosis	0.2050447837577353	2.754433	1.1115667
jump	Anaphase	0.2473599335453168	1.2031165	-2.7496188
jump	Anaphase	0.11884945574564729	0.5547224	-2.7918758
jump	Elongated	0.14794817927263057	-0.3023506	-2.2098525
jump	Hole	0.2162215507838459	3.855921	-2.1751926
jump	MetaphaseAlignment	0.178036775780946	3.2099097	-1.518969
jump	Binuclear	0.3093497982202226	-4.098148	-0.9348859
jump	Grape	0.2049989453147876	-0.1355949	2.0858922
jump	Grape	0.14233761289134897	-3.4111028	-0.30279523
jump	MetaphaseAlignment	0.2212161388824241	3.1216629	4.344121
jump	Anaphase	0.16323226326269158	-0.407192	-2.8159122
jump	Anaphase	0.15971065768364792	1.590872	-2.872798
jump	Grape	0.14615999736984872	-0.6350137	0.91186804
jump	Large	0.15988027051005002	-1.3573523	2.2105744
jump	MetaphaseAlignment	0.14872679124939348	0.5354374	0.50306535
jump	Interphase	0.12358659734346186	1.2734537	1.9294199
jump	Anaphase	0.29684897824884027	-1.1633133	-2.6477585
jump	Binuclear	0.17937759122932712	-0.19053511	-1.1340222
jump	Prometaphase	0.1414352619432746	-0.626207	-1.6172554
jump	Metaphase	0.1020997235369536	0.37782174	1.2892473
jump	Grape	0.24455191979502372	-2.8365114	0.98817825
jump	Anaphase	0.1262374069813143	5.0208006	0.5215392
jump	Apoptosis	0.12811463854781202	-2.2547204	-0.9307391
jump	OutOfFocus	0.13774448824453808	-1.0833124	-1.6508797
jump	OutOfFocus	0.12104845265955375	1.7279783	-0.36941582
jump	Interphase	0.1271783068778732	0.85833174	1.6992232
jump	Elongated	0.10930086052656997	1.6987242	-0.37945217
jump	Metaphase	0.12404733051778064	-0.58315057	1.9711343
jump	Grape	0.23142861993727837	-1.7228533	1.5033363
jump	Metaphase	0.12344056828277379	1.8043221	0.75117946
jump	ADCCM	0.12384908246752876	0.32640806	0.54244053
jump	Anaphase	0.16741048335083195	3.507794	-1.493109
jump	Metaphase	0.12527051189084898	2.9451835	1.2312443
jump	Metaphase	0.10013761425904262	1.6683959	1.6211425
